,has 1 child,has 2 children,has more than 2 children,is_married,AGE AT INTERVIEW DATE,age_squared,gave_birth_to_child
63547,0,1,0,1,32.0,1024.0,0.0
63548,0,1,0,1,34.0,1156.0,0.0
63549,0,1,0,1,36.0,1296.0,0.0
63552,0,1,0,0,42.0,1764.0,0.0
63553,0,1,0,0,44.0,1936.0,0.0
63555,0,1,0,0,49.0,2401.0,0.0
63571,1,0,0,1,30.0,900.0,0.0
63572,1,0,0,1,31.0,961.0,0.0
63574,1,0,0,1,34.0,1156.0,0.0
63575,1,0,0,1,35.0,1225.0,0.0
63578,1,0,0,1,41.0,1681.0,0.0
63579,1,0,0,1,44.0,1936.0,0.0
63580,1,0,0,1,45.0,2025.0,0.0
63581,1,0,0,1,47.0,2209.0,0.0
63582,1,0,0,1,50.0,2500.0,0.0
63614,1,0,0,1,21.0,441.0,0.0
63615,0,1,0,1,22.0,484.0,1.0
63616,0,1,0,1,23.0,529.0,0.0
63617,0,1,0,0,24.0,576.0,0.0
63618,0,1,0,0,25.0,625.0,0.0
63619,0,1,0,1,26.0,676.0,0.0
63620,0,1,0,1,27.0,729.0,0.0
63621,0,0,1,1,28.0,784.0,1.0
63622,0,0,1,1,29.0,841.0,0.0
63623,0,0,1,1,30.0,900.0,0.0
63624,0,0,1,1,31.0,961.0,0.0
63625,0,0,1,1,32.0,1024.0,0.0
63626,0,0,1,1,33.0,1089.0,0.0
63627,0,0,1,1,34.0,1156.0,0.0
63628,0,0,1,1,36.0,1296.0,0.0
63629,0,0,1,1,38.0,1444.0,0.0
63633,0,0,1,1,47.0,2209.0,0.0
63634,0,0,1,1,48.0,2304.0,0.0
63675,1,0,0,1,30.0,900.0,0.0
63676,1,0,0,1,31.0,961.0,0.0
63707,1,0,0,1,33.0,1089.0,0.0
63708,1,0,0,1,34.0,1156.0,0.0
63709,0,1,0,1,36.0,1296.0,1.0
63710,0,1,0,1,38.0,1444.0,0.0
63712,0,1,0,1,42.0,1764.0,0.0
63737,0,1,0,1,35.0,1225.0,0.0
63738,0,1,0,1,37.0,1369.0,0.0
63739,0,1,0,1,39.0,1521.0,0.0
63740,0,0,1,1,40.0,1600.0,1.0
63741,0,0,1,1,43.0,1849.0,0.0
63742,0,0,1,1,45.0,2025.0,0.0
63743,0,0,1,1,46.0,2116.0,0.0
63744,0,0,1,1,49.0,2401.0,0.0
63760,1,0,0,1,30.0,900.0,0.0
63761,1,0,0,1,31.0,961.0,0.0
63762,1,0,0,1,32.0,1024.0,0.0
63763,1,0,0,1,34.0,1156.0,0.0
63764,1,0,0,1,36.0,1296.0,0.0
63765,1,0,0,0,39.0,1521.0,0.0
63767,1,0,0,0,43.0,1849.0,0.0
63768,1,0,0,0,45.0,2025.0,0.0
63769,1,0,0,0,46.0,2116.0,0.0
63770,1,0,0,0,49.0,2401.0,0.0
63771,1,0,0,0,51.0,2601.0,0.0
63790,1,0,0,1,35.0,1225.0,0.0
63791,1,0,0,1,37.0,1369.0,0.0
63792,0,1,0,1,40.0,1600.0,1.0
63793,0,1,0,1,42.0,1764.0,0.0
63794,0,1,0,1,43.0,1849.0,0.0
63795,0,1,0,1,45.0,2025.0,0.0
63796,0,1,0,1,47.0,2209.0,0.0
63797,0,1,0,1,49.0,2401.0,0.0
63798,0,1,0,1,52.0,2704.0,0.0
63814,1,0,0,1,35.0,1225.0,0.0
63815,1,0,0,1,36.0,1296.0,0.0
63816,1,0,0,1,37.0,1369.0,0.0
63817,1,0,0,1,39.0,1521.0,0.0
63818,1,0,0,1,41.0,1681.0,0.0
63819,1,0,0,1,43.0,1849.0,0.0
63820,1,0,0,1,45.0,2025.0,0.0
63821,1,0,0,1,47.0,2209.0,0.0
63822,1,0,0,1,48.0,2304.0,0.0
63840,1,0,0,1,28.0,784.0,0.0
63841,1,0,0,1,29.0,841.0,0.0
63842,0,1,0,1,30.0,900.0,1.0
63843,0,1,0,1,31.0,961.0,0.0
63844,0,1,0,1,33.0,1089.0,0.0
63845,0,0,1,1,35.0,1225.0,1.0
63846,0,0,1,1,37.0,1369.0,0.0
63847,0,0,1,1,39.0,1521.0,0.0
63848,0,0,1,1,42.0,1764.0,0.0
63849,0,0,1,1,43.0,1849.0,0.0
63850,0,0,1,1,45.0,2025.0,0.0
63851,0,0,1,1,47.0,2209.0,0.0
63852,0,0,1,1,49.0,2401.0,0.0
63858,1,0,0,1,22.0,484.0,0.0
63859,1,0,0,1,23.0,529.0,0.0
63860,1,0,0,1,24.0,576.0,0.0
63861,1,0,0,1,25.0,625.0,0.0
63862,1,0,0,0,26.0,676.0,0.0
63863,1,0,0,0,27.0,729.0,0.0
63864,1,0,0,0,29.0,841.0,0.0
63865,1,0,0,0,30.0,900.0,0.0
63866,1,0,0,0,31.0,961.0,0.0
63867,1,0,0,0,32.0,1024.0,0.0
63868,1,0,0,0,33.0,1089.0,0.0
63869,1,0,0,0,34.0,1156.0,0.0
63870,1,0,0,0,35.0,1225.0,0.0
63871,1,0,0,1,37.0,1369.0,0.0
63872,1,0,0,1,39.0,1521.0,0.0
63873,1,0,0,1,41.0,1681.0,0.0
63874,1,0,0,1,43.0,1849.0,0.0
63875,1,0,0,1,45.0,2025.0,0.0
63876,1,0,0,1,46.0,2116.0,0.0
63877,1,0,0,1,48.0,2304.0,0.0
63878,1,0,0,1,50.0,2500.0,0.0
63879,1,0,0,1,53.0,2809.0,0.0
63898,1,0,0,1,36.0,1296.0,0.0
63899,1,0,0,1,38.0,1444.0,0.0
63902,1,0,0,1,44.0,1936.0,0.0
63923,1,0,0,1,33.0,1089.0,0.0
63924,1,0,0,1,34.0,1156.0,0.0
63925,1,0,0,1,36.0,1296.0,0.0
63926,1,0,0,1,38.0,1444.0,0.0
63927,1,0,0,1,40.0,1600.0,0.0
63928,1,0,0,1,42.0,1764.0,0.0
63929,1,0,0,1,44.0,1936.0,0.0
63930,1,0,0,1,46.0,2116.0,0.0
63931,1,0,0,1,48.0,2304.0,0.0
63932,1,0,0,1,49.0,2401.0,0.0
63933,1,0,0,1,52.0,2704.0,0.0
63974,1,0,0,1,31.0,961.0,0.0
63975,1,0,0,1,32.0,1024.0,0.0
63976,1,0,0,1,33.0,1089.0,0.0
63977,0,1,0,1,34.0,1156.0,1.0
63978,0,1,0,1,35.0,1225.0,0.0
63979,0,1,0,1,37.0,1369.0,0.0
63980,0,1,0,1,39.0,1521.0,0.0
63985,0,1,0,1,49.0,2401.0,0.0
63986,0,1,0,1,50.0,2500.0,0.0
63987,0,1,0,1,53.0,2809.0,0.0
64006,0,1,0,1,38.0,1444.0,0.0
64007,0,1,0,1,40.0,1600.0,0.0
64008,0,1,0,1,43.0,1849.0,0.0
64009,0,1,0,1,45.0,2025.0,0.0
64033,1,0,0,1,38.0,1444.0,0.0
64034,0,0,1,1,40.0,1600.0,0.0
64035,0,0,1,1,42.0,1764.0,0.0
64036,0,0,1,1,44.0,1936.0,0.0
64037,0,0,1,1,46.0,2116.0,0.0
64038,0,0,1,1,48.0,2304.0,0.0
64039,0,0,1,1,50.0,2500.0,0.0
64040,0,0,1,1,52.0,2704.0,0.0
64041,0,0,1,1,55.0,3025.0,0.0
64055,1,0,0,1,32.0,1024.0,0.0
64056,1,0,0,1,33.0,1089.0,0.0
64057,1,0,0,1,34.0,1156.0,0.0
64058,0,1,0,1,35.0,1225.0,1.0
64059,0,1,0,1,36.0,1296.0,0.0
64060,0,1,0,1,38.0,1444.0,0.0
64061,0,1,0,1,40.0,1600.0,0.0
64062,0,1,0,1,42.0,1764.0,0.0
64063,0,1,0,1,44.0,1936.0,0.0
64064,0,1,0,1,46.0,2116.0,0.0
64065,0,1,0,1,48.0,2304.0,0.0
64066,0,1,0,1,50.0,2500.0,0.0
64067,0,1,0,1,51.0,2601.0,0.0
64068,0,1,0,1,55.0,3025.0,0.0
64110,1,0,0,1,30.0,900.0,0.0
64111,1,0,0,1,31.0,961.0,0.0
64112,1,0,0,1,32.0,1024.0,0.0
64114,0,1,0,1,35.0,1225.0,1.0
64115,0,1,0,1,37.0,1369.0,0.0
64116,0,1,0,1,39.0,1521.0,0.0
64117,0,1,0,1,41.0,1681.0,0.0
64118,0,1,0,1,43.0,1849.0,0.0
64120,0,1,0,1,47.0,2209.0,0.0
64121,0,1,0,1,49.0,2401.0,0.0
64122,0,1,0,1,52.0,2704.0,0.0
64132,1,0,0,1,22.0,484.0,0.0
64133,1,0,0,1,23.0,529.0,0.0
64134,0,1,0,1,25.0,625.0,1.0
64135,0,1,0,1,26.0,676.0,0.0
64136,0,0,1,1,27.0,729.0,1.0
64137,0,0,1,1,28.0,784.0,1.0
64138,0,0,1,1,29.0,841.0,0.0
64139,0,0,1,1,30.0,900.0,0.0
64140,0,0,1,1,31.0,961.0,0.0
64141,0,0,1,1,33.0,1089.0,0.0
64142,0,0,1,1,35.0,1225.0,0.0
64143,0,0,1,1,37.0,1369.0,0.0
64144,0,0,1,1,39.0,1521.0,0.0
64145,0,0,1,1,41.0,1681.0,0.0
64146,0,0,1,1,42.0,1764.0,0.0
64147,0,0,1,1,44.0,1936.0,0.0
64148,0,0,1,1,47.0,2209.0,0.0
64149,0,0,1,1,49.0,2401.0,0.0
64172,1,0,0,1,44.0,1936.0,0.0
64173,1,0,0,1,45.0,2025.0,0.0
64174,0,1,0,1,47.0,2209.0,1.0
64175,0,1,0,1,49.0,2401.0,0.0
64176,0,1,0,1,52.0,2704.0,0.0
64193,1,0,0,1,29.0,841.0,0.0
64194,1,0,0,1,30.0,900.0,0.0
64195,0,1,0,1,32.0,1024.0,1.0
64196,0,1,0,1,34.0,1156.0,0.0
64197,0,0,1,1,36.0,1296.0,1.0
64198,0,0,1,1,38.0,1444.0,0.0
64199,0,0,1,1,40.0,1600.0,0.0
64200,0,0,1,1,42.0,1764.0,0.0
64201,0,0,1,1,44.0,1936.0,0.0
64202,0,0,1,1,46.0,2116.0,0.0
64203,0,0,1,1,48.0,2304.0,0.0
64219,1,0,0,1,32.0,1024.0,0.0
64220,1,0,0,1,33.0,1089.0,0.0
64221,0,1,0,1,34.0,1156.0,1.0
64222,0,1,0,1,36.0,1296.0,0.0
64223,0,1,0,1,38.0,1444.0,0.0
64224,0,1,0,1,40.0,1600.0,0.0
64225,0,1,0,1,42.0,1764.0,0.0
64226,0,1,0,1,44.0,1936.0,0.0
64227,0,1,0,1,46.0,2116.0,0.0
64228,0,1,0,1,48.0,2304.0,0.0
64240,1,0,0,1,28.0,784.0,0.0
64241,1,0,0,1,29.0,841.0,0.0
64242,1,0,0,1,30.0,900.0,0.0
64243,1,0,0,1,31.0,961.0,0.0
64244,1,0,0,0,32.0,1024.0,0.0
64245,1,0,0,0,33.0,1089.0,0.0
64246,1,0,0,0,34.0,1156.0,0.0
64247,1,0,0,0,35.0,1225.0,0.0
64248,1,0,0,0,36.0,1296.0,0.0
64249,1,0,0,0,38.0,1444.0,0.0
64250,1,0,0,0,40.0,1600.0,0.0
64251,1,0,0,0,42.0,1764.0,0.0
64252,1,0,0,0,44.0,1936.0,0.0
64271,1,0,0,1,31.0,961.0,0.0
64272,1,0,0,1,32.0,1024.0,0.0
64273,1,0,0,1,33.0,1089.0,0.0
64274,1,0,0,1,34.0,1156.0,0.0
64275,0,1,0,1,35.0,1225.0,1.0
64276,0,1,0,1,37.0,1369.0,0.0
64277,0,1,0,1,39.0,1521.0,0.0
64278,0,1,0,1,41.0,1681.0,0.0
64279,0,1,0,1,43.0,1849.0,0.0
64280,0,1,0,1,45.0,2025.0,0.0
64281,0,1,0,1,46.0,2116.0,0.0
64282,0,1,0,1,48.0,2304.0,0.0
64283,0,1,0,1,50.0,2500.0,0.0
64284,0,1,0,1,53.0,2809.0,0.0
64303,1,0,0,1,36.0,1296.0,0.0
64304,0,1,0,1,38.0,1444.0,1.0
64305,0,1,0,1,40.0,1600.0,0.0
64306,0,1,0,1,42.0,1764.0,0.0
64307,0,1,0,1,43.0,1849.0,0.0
64308,0,1,0,1,45.0,2025.0,0.0
64309,0,1,0,1,47.0,2209.0,0.0
64310,0,1,0,1,50.0,2500.0,0.0
64331,1,0,0,1,37.0,1369.0,0.0
64332,1,0,0,1,39.0,1521.0,0.0
64333,0,1,0,1,41.0,1681.0,1.0
64334,0,1,0,1,43.0,1849.0,0.0
64335,0,1,0,1,44.0,1936.0,0.0
64336,0,1,0,1,46.0,2116.0,0.0
64337,0,1,0,1,48.0,2304.0,0.0
64338,0,1,0,1,51.0,2601.0,0.0
64356,1,0,0,1,32.0,1024.0,0.0
64357,1,0,0,1,33.0,1089.0,0.0
64358,1,0,0,1,35.0,1225.0,0.0
64359,0,1,0,1,37.0,1369.0,1.0
64360,0,1,0,1,39.0,1521.0,0.0
64361,0,1,0,1,41.0,1681.0,0.0
64362,0,0,1,1,43.0,1849.0,1.0
64363,0,0,1,1,45.0,2025.0,0.0
64364,0,0,1,1,47.0,2209.0,0.0
64365,0,0,1,1,50.0,2500.0,0.0
64379,1,0,0,1,27.0,729.0,0.0
64380,1,0,0,1,28.0,784.0,0.0
64381,1,0,0,1,29.0,841.0,0.0
64382,1,0,0,1,30.0,900.0,0.0
64388,1,0,0,1,41.0,1681.0,0.0
64389,1,0,0,1,43.0,1849.0,0.0
64390,1,0,0,1,45.0,2025.0,0.0
64428,1,0,0,1,24.0,576.0,0.0
64429,1,0,0,1,25.0,625.0,0.0
64430,1,0,0,1,26.0,676.0,0.0
64431,1,0,0,1,27.0,729.0,0.0
64432,1,0,0,1,28.0,784.0,0.0
64433,0,1,0,1,29.0,841.0,1.0
64434,0,1,0,1,30.0,900.0,0.0
64435,0,1,0,1,31.0,961.0,0.0
64438,0,1,0,1,35.0,1225.0,0.0
64445,0,1,0,1,49.0,2401.0,0.0
64446,0,1,0,1,52.0,2704.0,0.0
64455,1,0,0,1,21.0,441.0,0.0
64456,1,0,0,1,22.0,484.0,0.0
64457,1,0,0,1,23.0,529.0,0.0
64458,1,0,0,1,25.0,625.0,0.0
64459,1,0,0,1,26.0,676.0,0.0
64460,0,1,0,1,27.0,729.0,1.0
64461,0,1,0,1,28.0,784.0,0.0
64462,0,1,0,1,29.0,841.0,0.0
64463,0,0,1,1,30.0,900.0,1.0
64464,0,0,1,1,31.0,961.0,0.0
64465,0,0,1,1,33.0,1089.0,0.0
64466,0,0,1,1,34.0,1156.0,0.0
64467,0,0,1,1,37.0,1369.0,0.0
64468,0,0,1,1,39.0,1521.0,0.0
64469,0,0,1,1,41.0,1681.0,0.0
64470,0,0,1,1,42.0,1764.0,0.0
64471,0,0,1,1,44.0,1936.0,0.0
64472,0,0,1,1,46.0,2116.0,0.0
64473,0,0,1,1,49.0,2401.0,0.0
64487,1,0,0,1,29.0,841.0,0.0
64488,1,0,0,1,30.0,900.0,0.0
64489,0,1,0,1,31.0,961.0,1.0
64490,0,1,0,1,32.0,1024.0,0.0
64491,0,1,0,1,33.0,1089.0,0.0
64492,0,1,0,1,34.0,1156.0,0.0
64493,0,1,0,1,36.0,1296.0,0.0
64494,0,1,0,1,39.0,1521.0,0.0
64495,0,1,0,1,41.0,1681.0,0.0
64496,0,1,0,1,43.0,1849.0,0.0
64497,0,1,0,1,44.0,1936.0,0.0
64498,0,1,0,1,46.0,2116.0,0.0
64499,0,1,0,1,48.0,2304.0,0.0
64500,0,1,0,1,51.0,2601.0,0.0
64510,1,0,0,1,27.0,729.0,0.0
64511,1,0,0,1,28.0,784.0,0.0
64512,0,1,0,1,29.0,841.0,1.0
64513,0,1,0,1,30.0,900.0,0.0
64514,0,1,0,1,31.0,961.0,0.0
64515,0,1,0,1,32.0,1024.0,0.0
64516,0,1,0,1,33.0,1089.0,0.0
64517,0,1,0,1,34.0,1156.0,0.0
64518,0,1,0,1,35.0,1225.0,0.0
64519,0,0,1,1,37.0,1369.0,1.0
64520,0,0,1,1,39.0,1521.0,0.0
64521,0,0,1,1,41.0,1681.0,0.0
64522,0,0,1,1,43.0,1849.0,0.0
64523,0,0,1,1,46.0,2116.0,0.0
64524,0,0,1,1,47.0,2209.0,0.0
64525,0,0,1,1,49.0,2401.0,0.0
64526,0,0,1,1,51.0,2601.0,0.0
64527,0,0,1,1,53.0,2809.0,0.0
64530,0,1,0,1,20.0,400.0,0.0
64531,0,1,0,1,21.0,441.0,0.0
64532,0,1,0,1,22.0,484.0,0.0
64533,0,1,0,1,23.0,529.0,0.0
64534,0,1,0,1,24.0,576.0,0.0
64535,0,1,0,1,25.0,625.0,0.0
64536,0,1,0,1,26.0,676.0,0.0
64537,0,1,0,1,27.0,729.0,0.0
64538,0,1,0,1,28.0,784.0,0.0
64539,0,1,0,1,30.0,900.0,0.0
64540,0,1,0,1,31.0,961.0,0.0
64541,0,1,0,1,32.0,1024.0,0.0
64542,0,1,0,1,32.0,1024.0,0.0
64543,0,1,0,1,34.0,1156.0,0.0
64544,0,1,0,1,34.0,1156.0,0.0
64545,0,1,0,0,35.0,1225.0,0.0
64546,0,1,0,0,38.0,1444.0,0.0
64547,1,0,0,0,40.0,1600.0,0.0
64548,0,1,0,0,42.0,1764.0,1.0
64549,0,1,0,0,43.0,1849.0,0.0
64550,0,1,0,0,46.0,2116.0,0.0
64551,0,1,0,0,48.0,2304.0,0.0
64552,0,1,0,1,50.0,2500.0,0.0
64553,0,1,0,1,51.0,2601.0,0.0
64554,0,1,0,1,54.0,2916.0,0.0
64575,0,0,1,1,42.0,1764.0,0.0
64576,0,0,1,1,44.0,1936.0,0.0
64577,0,0,1,1,46.0,2116.0,0.0
64578,0,0,1,0,48.0,2304.0,0.0
64579,0,0,1,0,50.0,2500.0,0.0
64580,0,0,1,0,51.0,2601.0,0.0
64581,0,0,1,0,54.0,2916.0,0.0
64589,1,0,0,1,20.0,400.0,0.0
64590,1,0,0,1,22.0,484.0,0.0
64591,1,0,0,1,22.0,484.0,0.0
64592,1,0,0,1,24.0,576.0,0.0
64593,1,0,0,1,25.0,625.0,0.0
64594,1,0,0,1,26.0,676.0,0.0
64595,0,1,0,1,27.0,729.0,1.0
64596,0,1,0,1,28.0,784.0,0.0
64597,0,1,0,1,29.0,841.0,0.0
64598,0,1,0,1,30.0,900.0,0.0
64599,0,1,0,1,31.0,961.0,0.0
64617,1,0,0,1,24.0,576.0,0.0
64618,1,0,0,1,25.0,625.0,0.0
64619,1,0,0,1,26.0,676.0,0.0
64620,0,1,0,1,27.0,729.0,1.0
64621,0,1,0,1,28.0,784.0,0.0
64622,0,0,1,1,29.0,841.0,1.0
64623,0,0,1,1,30.0,900.0,0.0
64624,0,0,1,1,31.0,961.0,1.0
64625,0,0,1,1,32.0,1024.0,0.0
64626,0,0,1,1,34.0,1156.0,0.0
64642,1,0,0,1,19.0,361.0,0.0
64643,0,1,0,1,20.0,400.0,1.0
64644,0,1,0,1,21.0,441.0,0.0
64645,0,0,1,1,22.0,484.0,1.0
64646,0,0,1,1,23.0,529.0,0.0
64647,0,0,1,1,25.0,625.0,0.0
64648,0,0,1,1,26.0,676.0,0.0
64649,0,0,1,1,27.0,729.0,0.0
64651,0,0,1,0,29.0,841.0,0.0
64652,0,0,1,1,29.0,841.0,0.0
64653,0,0,1,1,30.0,900.0,0.0
64654,0,0,1,1,33.0,1089.0,0.0
64655,0,0,1,1,34.0,1156.0,0.0
64656,0,0,1,1,37.0,1369.0,0.0
64657,0,0,1,1,39.0,1521.0,0.0
64658,0,0,1,1,41.0,1681.0,0.0
64659,0,0,1,1,42.0,1764.0,0.0
64660,0,0,1,1,45.0,2025.0,0.0
64661,0,0,1,1,46.0,2116.0,0.0
64662,0,0,1,1,49.0,2401.0,0.0
64667,1,0,0,1,21.0,441.0,0.0
64668,1,0,0,1,22.0,484.0,0.0
64669,0,1,0,1,23.0,529.0,1.0
64670,0,1,0,1,24.0,576.0,0.0
64671,0,1,0,1,25.0,625.0,0.0
64672,0,1,0,1,26.0,676.0,0.0
64673,0,0,1,1,27.0,729.0,1.0
64674,0,0,1,1,28.0,784.0,0.0
64675,0,0,1,1,29.0,841.0,0.0
64676,0,0,1,1,30.0,900.0,0.0
64677,0,0,1,1,31.0,961.0,0.0
64678,0,0,1,1,32.0,1024.0,0.0
64679,0,0,1,1,33.0,1089.0,0.0
64680,0,0,1,1,34.0,1156.0,0.0
64681,0,0,1,1,36.0,1296.0,0.0
64682,0,0,1,1,38.0,1444.0,0.0
64683,0,0,1,1,40.0,1600.0,0.0
64685,0,0,1,1,45.0,2025.0,0.0
64686,0,0,1,1,46.0,2116.0,0.0
64687,0,0,1,1,48.0,2304.0,0.0
64688,0,0,1,1,50.0,2500.0,0.0
64689,0,0,1,1,52.0,2704.0,0.0
64696,1,0,0,1,20.0,400.0,0.0
64697,1,0,0,1,21.0,441.0,0.0
64698,0,0,1,1,22.0,484.0,0.0
64699,0,0,1,1,23.0,529.0,0.0
64700,0,0,1,0,25.0,625.0,0.0
64701,0,0,1,0,26.0,676.0,0.0
64702,0,0,1,0,27.0,729.0,0.0
64703,0,0,1,0,28.0,784.0,1.0
64704,0,0,1,0,29.0,841.0,0.0
64705,0,0,1,1,30.0,900.0,0.0
64706,0,0,1,1,31.0,961.0,0.0
64707,0,0,1,1,32.0,1024.0,0.0
64708,0,0,1,1,34.0,1156.0,0.0
64711,0,0,1,1,40.0,1600.0,0.0
64713,0,0,1,1,44.0,1936.0,0.0
64714,0,0,1,1,46.0,2116.0,0.0
64715,0,0,1,0,48.0,2304.0,0.0
64716,0,0,1,0,50.0,2500.0,0.0
64719,1,0,0,1,20.0,400.0,0.0
64720,0,1,0,1,21.0,441.0,1.0
64721,0,0,1,1,22.0,484.0,1.0
64722,0,0,1,1,22.0,484.0,0.0
64723,0,1,0,1,24.0,576.0,0.0
64724,0,1,0,0,25.0,625.0,0.0
64725,0,0,1,0,26.0,676.0,1.0
64726,0,0,1,0,27.0,729.0,0.0
64727,0,0,1,0,28.0,784.0,0.0
64728,0,0,1,0,29.0,841.0,0.0
64729,0,0,1,0,30.0,900.0,0.0
64730,0,0,1,0,31.0,961.0,0.0
64731,0,0,1,0,32.0,1024.0,0.0
64732,0,0,1,0,33.0,1089.0,0.0
64733,0,0,1,0,34.0,1156.0,0.0
64734,0,0,1,0,35.0,1225.0,0.0
64735,0,0,1,0,37.0,1369.0,0.0
64736,0,0,1,1,39.0,1521.0,0.0
64737,0,0,1,1,41.0,1681.0,0.0
64738,0,0,1,1,43.0,1849.0,0.0
64739,0,0,1,1,45.0,2025.0,0.0
64740,0,0,1,1,47.0,2209.0,0.0
64741,0,0,1,1,48.0,2304.0,0.0
64742,0,0,1,1,50.0,2500.0,0.0
64743,0,0,1,1,53.0,2809.0,0.0
64777,1,0,0,1,19.0,361.0,0.0
64778,1,0,0,1,20.0,400.0,0.0
64779,1,0,0,1,21.0,441.0,0.0
64780,1,0,0,1,22.0,484.0,0.0
64781,1,0,0,1,24.0,576.0,0.0
64782,0,0,1,1,25.0,625.0,0.0
64783,0,0,1,1,26.0,676.0,0.0
64784,0,1,0,1,27.0,729.0,0.0
64785,0,0,1,1,28.0,784.0,1.0
64786,0,0,1,1,29.0,841.0,1.0
64787,0,0,1,1,30.0,900.0,0.0
64788,0,0,1,1,31.0,961.0,0.0
64789,0,0,1,1,33.0,1089.0,0.0
64829,1,0,0,1,21.0,441.0,0.0
64832,1,0,0,1,24.0,576.0,0.0
64833,1,0,0,1,25.0,625.0,0.0
64834,1,0,0,1,26.0,676.0,0.0
64845,0,0,1,1,41.0,1681.0,0.0
64846,0,0,1,1,42.0,1764.0,0.0
64847,0,0,1,0,44.0,1936.0,0.0
64848,0,0,1,0,46.0,2116.0,0.0
64849,0,0,1,0,48.0,2304.0,0.0
64850,0,0,1,0,50.0,2500.0,0.0
64851,0,0,1,0,53.0,2809.0,0.0
64854,1,0,0,1,21.0,441.0,0.0
64855,0,1,0,1,22.0,484.0,1.0
64856,0,1,0,1,23.0,529.0,0.0
64857,0,1,0,1,24.0,576.0,0.0
64858,0,1,0,1,25.0,625.0,0.0
64859,0,0,1,1,26.0,676.0,1.0
64860,0,0,1,1,27.0,729.0,0.0
64861,0,0,1,1,28.0,784.0,0.0
64862,0,0,1,1,29.0,841.0,0.0
64863,0,0,1,1,30.0,900.0,0.0
64864,0,0,1,1,31.0,961.0,0.0
64865,0,0,1,1,32.0,1024.0,0.0
64866,0,0,1,0,33.0,1089.0,0.0
64867,0,0,1,0,34.0,1156.0,0.0
64868,0,0,1,0,35.0,1225.0,0.0
64869,0,0,1,0,36.0,1296.0,0.0
64888,1,0,0,1,23.0,529.0,0.0
64889,1,0,0,1,24.0,576.0,0.0
64890,1,0,0,1,25.0,625.0,0.0
64891,1,0,0,1,26.0,676.0,0.0
64892,0,1,0,1,27.0,729.0,1.0
64893,0,1,0,1,28.0,784.0,0.0
64894,0,0,1,1,29.0,841.0,1.0
64895,0,0,1,1,30.0,900.0,0.0
64896,0,0,1,1,31.0,961.0,1.0
64897,0,0,1,1,33.0,1089.0,0.0
64898,0,0,1,1,35.0,1225.0,0.0
64899,0,0,1,0,37.0,1369.0,0.0
64900,0,0,1,0,39.0,1521.0,0.0
64901,0,0,1,0,42.0,1764.0,0.0
64902,0,0,1,0,43.0,1849.0,0.0
64903,0,0,1,0,45.0,2025.0,0.0
64904,0,0,1,0,47.0,2209.0,0.0
64905,0,0,1,0,50.0,2500.0,0.0
64935,1,0,0,1,19.0,361.0,0.0
64936,1,0,0,1,19.0,361.0,0.0
64939,0,1,0,1,23.0,529.0,1.0
64940,0,1,0,1,24.0,576.0,0.0
64941,0,1,0,1,25.0,625.0,0.0
64942,0,1,0,1,26.0,676.0,0.0
64943,0,1,0,1,27.0,729.0,0.0
64956,0,1,0,0,46.0,2116.0,0.0
64957,0,1,0,0,48.0,2304.0,0.0
64958,0,1,0,0,49.0,2401.0,0.0
64959,0,1,0,0,52.0,2704.0,0.0
64973,1,0,0,1,31.0,961.0,0.0
64974,0,1,0,1,32.0,1024.0,1.0
64975,0,1,0,1,34.0,1156.0,0.0
64976,0,1,0,1,34.0,1156.0,0.0
64977,0,1,0,1,35.0,1225.0,0.0
64978,0,1,0,1,37.0,1369.0,0.0
64979,0,0,1,0,39.0,1521.0,1.0
64980,0,1,0,0,41.0,1681.0,0.0
64981,0,1,0,0,43.0,1849.0,0.0
64982,0,1,0,1,46.0,2116.0,0.0
64983,0,1,0,1,47.0,2209.0,0.0
64984,0,1,0,1,49.0,2401.0,0.0
64985,0,1,0,1,51.0,2601.0,0.0
64986,0,1,0,1,54.0,2916.0,0.0
65006,1,0,0,1,38.0,1444.0,0.0
65007,1,0,0,1,40.0,1600.0,0.0
65008,1,0,0,1,42.0,1764.0,0.0
65009,1,0,0,1,44.0,1936.0,0.0
65010,1,0,0,1,46.0,2116.0,0.0
65011,1,0,0,1,48.0,2304.0,0.0
65012,1,0,0,0,50.0,2500.0,0.0
65013,1,0,0,1,52.0,2704.0,0.0
65028,1,0,0,1,26.0,676.0,0.0
65029,1,0,0,1,27.0,729.0,0.0
65030,0,0,1,1,28.0,784.0,0.0
65031,0,0,1,1,29.0,841.0,0.0
65032,0,0,1,1,31.0,961.0,1.0
65033,0,0,1,1,33.0,1089.0,1.0
65034,0,0,1,1,36.0,1296.0,1.0
65035,0,0,1,1,37.0,1369.0,0.0
65036,0,0,1,1,40.0,1600.0,0.0
65038,0,0,1,1,43.0,1849.0,0.0
65124,0,1,0,1,21.0,441.0,0.0
65125,0,1,0,1,22.0,484.0,0.0
65126,1,0,0,1,23.0,529.0,0.0
65127,0,1,0,1,24.0,576.0,1.0
65128,0,1,0,1,25.0,625.0,0.0
65129,0,1,0,1,26.0,676.0,0.0
65130,0,1,0,1,27.0,729.0,0.0
65131,0,1,0,1,28.0,784.0,0.0
65132,0,1,0,1,29.0,841.0,0.0
65133,0,1,0,1,31.0,961.0,0.0
